client_id,cutoff_date,target_next_recurring_merchant,llm_confidence
U002203,2026-01-01,streaming,0.75
U002204,2026-01-01,music,0.85
U002205,2026-01-01,music,0.75
U002206,2026-01-01,gym,0.85
U002207,2026-01-01,cloud,0.85
U002208,2026-01-01,software,0.85
U002209,2026-01-01,insurance,0.85
U002210,2026-01-01,mobile,0.85
U002211,2026-01-01,software,0.85
U002212,2026-01-01,insurance,0.85
U002213,2026-01-01,cloud,0.85
U002214,2026-01-01,streaming,0.85
U002215,2026-01-01,music,0.85
U002216,2026-01-01,gym,0.8
U002217,2026-01-01,software,0.7000000000000001
U002218,2026-01-01,music,0.85
U002219,2026-01-01,gym,0.8
U002220,2026-01-01,none,0.7000000000000001
U002221,2026-01-01,music,0.85
U002222,2026-01-01,streaming,0.7000000000000001
U002223,2026-01-01,cloud,0.85
U002224,2026-01-01,software,0.75
U002225,2026-01-01,software,0.7000000000000001
U002226,2026-01-01,software,0.75
U002227,2026-01-01,mobile,0.85
U002228,2026-01-01,none,0.9
U002229,2026-01-01,mobile,0.75
U002230,2026-01-01,none,0.6000000000000001
U002231,2026-01-01,insurance,0.9
U002232,2026-01-01,gym,0.85
U002233,2026-01-01,mobile,0.85
U002234,2026-01-01,gym,0.85
U002235,2026-01-01,software,0.85
U002236,2026-01-01,streaming,0.85
U002237,2026-01-01,insurance,0.7000000000000001
U002238,2026-01-01,insurance,0.85
U002239,2026-01-01,streaming,0.85
U002240,2026-01-01,cloud,0.85
U002241,2026-01-01,music,0.85
U002242,2026-01-01,cloud,0.85
U002243,2026-01-01,software,0.75
U002244,2026-01-01,music,0.85
U002245,2026-01-01,software,0.85
U002246,2026-01-01,software,0.85
U002247,2026-01-01,mobile,0.85
U002248,2026-01-01,software,0.7000000000000001
U002249,2026-01-01,mobile,0.9
U002250,2026-01-01,software,0.7000000000000001
U002251,2026-01-01,software,0.85
U002252,2026-01-01,music,0.85
U002253,2026-01-01,mobile,0.85
U002254,2026-01-01,software,0.75
U002255,2026-01-01,software,0.7000000000000001
U002256,2026-01-01,gym,0.7000000000000001
U002257,2026-01-01,mobile,0.85
U002258,2026-01-01,none,0.9
U002259,2026-01-01,streaming,0.75
U002260,2026-01-01,insurance,0.75
U002261,2026-01-01,mobile,0.75
U002262,2026-01-01,none,0.9
U002263,2026-01-01,insurance,0.85
U002264,2026-01-01,streaming,0.75
U002265,2026-01-01,gym,0.8
U002266,2026-01-01,none,0.9
U002267,2026-01-01,software,0.7000000000000001
U002268,2026-01-01,cloud,0.85
U002269,2026-01-01,insurance,0.75
U002270,2026-01-01,mobile,0.85
U002271,2026-01-01,gym,0.7000000000000001
U002272,2026-01-01,insurance,0.85
U002273,2026-01-01,cloud,0.85
U002274,2026-01-01,insurance,0.85
U002275,2026-01-01,none,0.9
U002276,2026-01-01,mobile,0.75
U002277,2026-01-01,music,0.85
U002278,2026-01-01,gym,0.85
U002279,2026-01-01,streaming,0.85
U002280,2026-01-01,gym,0.85
U002281,2026-01-01,none,0.9
U002282,2026-01-01,software,0.85
U002283,2026-01-01,insurance,0.85
U002284,2026-01-01,gym,0.85
U002285,2026-01-01,cloud,0.85
U002286,2026-01-01,cloud,0.85
U002287,2026-01-01,mobile,0.7000000000000001
U002288,2026-01-01,gym,0.85
U002289,2026-01-01,software,0.7000000000000001
U002290,2026-01-01,software,0.85
U002291,2026-01-01,gym,0.7000000000000001
U002292,2026-01-01,mobile,0.85
U002293,2026-01-01,none,0.8
U002294,2026-01-01,insurance,0.85
U002295,2026-01-01,none,0.9
U002296,2026-01-01,gym,0.7000000000000001
U002297,2026-01-01,cloud,0.7000000000000001
U002298,2026-01-01,mobile,0.85
U002299,2026-01-01,cloud,0.85
U002300,2026-01-01,gym,0.85
U002301,2026-01-01,gym,0.7000000000000001
U002302,2026-01-01,insurance,0.85
U002303,2026-01-01,mobile,0.85
U002304,2026-01-01,insurance,0.85
U002305,2026-01-01,software,0.85
U002306,2026-01-01,gym,0.85
U002307,2026-01-01,streaming,0.9
U002308,2026-01-01,streaming,0.7000000000000001
U002309,2026-01-01,mobile,0.85
U002310,2026-01-01,software,0.7000000000000001
U002311,2026-01-01,gym,0.85
U002312,2026-01-01,none,0.9
U002313,2026-01-01,software,0.85
U002314,2026-01-01,gym,0.85
U002315,2026-01-01,gym,0.85
U002316,2026-01-01,gym,0.85
U002317,2026-01-01,streaming,0.85
U002318,2026-01-01,streaming,0.75
U002319,2026-01-01,streaming,0.85
U002320,2026-01-01,gym,0.8
U002321,2026-01-01,gym,0.7000000000000001
U002322,2026-01-01,cloud,0.85
U002323,2026-01-01,gym,0.75
U002324,2026-01-01,mobile,0.7000000000000001
U002325,2026-01-01,mobile,0.75
U002326,2026-01-01,music,0.75
U002327,2026-01-01,gym,0.85
U002328,2026-01-01,gym,0.85
U002329,2026-01-01,insurance,0.9
U002330,2026-01-01,gym,0.75
U002331,2026-01-01,mobile,0.85
U002332,2026-01-01,none,0.9
U002333,2026-01-01,none,0.9
U002334,2026-01-01,music,0.85
U002335,2026-01-01,cloud,0.75
U002336,2026-01-01,none,0.9
U002337,2026-01-01,mobile,0.85
U002338,2026-01-01,insurance,0.85
U002339,2026-01-01,music,0.85
U002340,2026-01-01,software,0.85
U002341,2026-01-01,cloud,0.85
U002342,2026-01-01,music,0.85
U002343,2026-01-01,streaming,0.85
U002344,2026-01-01,streaming,0.85
U002345,2026-01-01,none,0.9
U002346,2026-01-01,mobile,0.85
U002347,2026-01-01,mobile,0.75
U002348,2026-01-01,software,0.7000000000000001
U002349,2026-01-01,software,0.85
U002350,2026-01-01,none,0.9
U002351,2026-01-01,insurance,0.85
U002352,2026-01-01,insurance,0.85
U002353,2026-01-01,cloud,0.85
U002354,2026-01-01,mobile,0.7000000000000001
U002355,2026-01-01,gym,0.85
U002356,2026-01-01,software,0.85
U002357,2026-01-01,software,0.7000000000000001
U002358,2026-01-01,none,0.85
U002359,2026-01-01,gym,0.7000000000000001
U002360,2026-01-01,software,0.85
U002361,2026-01-01,streaming,0.85
U002362,2026-01-01,software,0.75
U002363,2026-01-01,mobile,0.85
U002364,2026-01-01,software,0.85
U002365,2026-01-01,cloud,0.85
U002366,2026-01-01,cloud,0.85
U002367,2026-01-01,insurance,0.75
U002368,2026-01-01,streaming,0.75
U002369,2026-01-01,software,0.7000000000000001
U002370,2026-01-01,none,0.85
U002371,2026-01-01,music,0.85
U002372,2026-01-01,gym,0.85
U002373,2026-01-01,cloud,0.85
U002374,2026-01-01,software,0.75
U002375,2026-01-01,cloud,0.85
U002376,2026-01-01,gym,0.85
U002377,2026-01-01,software,0.85
U002378,2026-01-01,none,0.9
U002379,2026-01-01,software,0.85
U002380,2026-01-01,none,0.9
U002381,2026-01-01,software,0.75
U002382,2026-01-01,streaming,0.85
U002383,2026-01-01,gym,0.75
U002384,2026-01-01,gym,0.85
U002385,2026-01-01,mobile,0.85
U002386,2026-01-01,software,0.75
U002387,2026-01-01,insurance,0.85
U002388,2026-01-01,insurance,0.75
U002389,2026-01-01,insurance,0.9
U002390,2026-01-01,insurance,0.85
U002391,2026-01-01,music,0.9
U002392,2026-01-01,streaming,0.85
U002393,2026-01-01,none,0.9
U002394,2026-01-01,mobile,0.75
U002395,2026-01-01,music,0.85
U002396,2026-01-01,mobile,0.85
U002397,2026-01-01,gym,0.85
U002398,2026-01-01,music,0.75
U002399,2026-01-01,insurance,0.75
U002400,2026-01-01,none,0.6000000000000001
U002401,2026-01-01,software,0.85
U002402,2026-01-01,streaming,0.85
U002403,2026-01-01,mobile,0.85
U002404,2026-01-01,none,0.8
U002405,2026-01-01,insurance,0.85
U002406,2026-01-01,cloud,0.85
U002407,2026-01-01,gym,0.85
U002408,2026-01-01,insurance,0.85
U002409,2026-01-01,gym,0.85
U002410,2026-01-01,cloud,0.85
U002411,2026-01-01,music,0.75
U002412,2026-01-01,music,0.85
U002413,2026-01-01,software,0.85
U002414,2026-01-01,software,0.85
U002415,2026-01-01,streaming,0.85
U002416,2026-01-01,gym,0.75
U002417,2026-01-01,cloud,0.85
U002418,2026-01-01,insurance,0.85
U002419,2026-01-01,gym,0.75
U002420,2026-01-01,streaming,0.85
U002421,2026-01-01,none,0.8
U002422,2026-01-01,software,0.7000000000000001
U002423,2026-01-01,mobile,0.75
U002424,2026-01-01,music,0.85
U002425,2026-01-01,gym,0.75
U002426,2026-01-01,gym,0.7000000000000001
U002427,2026-01-01,mobile,0.7000000000000001
U002428,2026-01-01,insurance,0.9
U002429,2026-01-01,mobile,0.85
U002430,2026-01-01,music,0.85
U002431,2026-01-01,mobile,0.75
U002432,2026-01-01,software,0.75
U002433,2026-01-01,gym,0.9
U002434,2026-01-01,insurance,0.85
U002435,2026-01-01,streaming,0.85
U002436,2026-01-01,insurance,0.85
U002437,2026-01-01,cloud,0.85
U002438,2026-01-01,mobile,0.85
U002439,2026-01-01,cloud,0.85
U002440,2026-01-01,software,0.75
U002441,2026-01-01,insurance,0.7000000000000001
U002442,2026-01-01,streaming,0.85
U002443,2026-01-01,mobile,0.85
U002444,2026-01-01,cloud,0.75
U002445,2026-01-01,mobile,0.85
U002446,2026-01-01,none,0.85
U002447,2026-01-01,gym,0.85
U002448,2026-01-01,software,0.85
U002449,2026-01-01,cloud,0.85
U002450,2026-01-01,software,0.85
U002451,2026-01-01,streaming,0.85
U002452,2026-01-01,none,0.9
U002453,2026-01-01,insurance,0.75
U002454,2026-01-01,gym,0.85
U002455,2026-01-01,gym,0.85
U002456,2026-01-01,cloud,0.75
U002457,2026-01-01,music,0.75
U002458,2026-01-01,streaming,0.85
U002459,2026-01-01,gym,0.75
U002460,2026-01-01,gym,0.85
U002461,2026-01-01,gym,0.85
U002462,2026-01-01,music,0.85
U002463,2026-01-01,streaming,0.85
U002464,2026-01-01,none,0.9
U002465,2026-01-01,none,0.9
U002466,2026-01-01,gym,0.7000000000000001
U002467,2026-01-01,streaming,0.75
U002468,2026-01-01,gym,0.85
U002469,2026-01-01,music,0.85
U002470,2026-01-01,cloud,0.85
U002471,2026-01-01,software,0.85
U002472,2026-01-01,software,0.75
U002473,2026-01-01,streaming,0.7000000000000001
U002474,2026-01-01,streaming,0.85
U002475,2026-01-01,music,0.85
U002476,2026-01-01,mobile,0.75
U002477,2026-01-01,software,0.85
U002478,2026-01-01,cloud,0.85
U002479,2026-01-01,insurance,0.75
U002480,2026-01-01,gym,0.85
U002481,2026-01-01,none,0.6000000000000001
U002482,2026-01-01,none,0.9
U002483,2026-01-01,music,0.85
U002484,2026-01-01,insurance,0.85
U002485,2026-01-01,music,0.85
U002486,2026-01-01,music,0.85
U002487,2026-01-01,software,0.85
U002488,2026-01-01,streaming,0.85
U002489,2026-01-01,mobile,0.85
U002490,2026-01-01,mobile,0.75
U002491,2026-01-01,gym,0.75
U002492,2026-01-01,streaming,0.85
U002493,2026-01-01,streaming,0.85
U002494,2026-01-01,gym,0.7000000000000001
U002495,2026-01-01,mobile,0.8
U002496,2026-01-01,music,0.85
U002497,2026-01-01,none,0.85
U002498,2026-01-01,mobile,0.85
U002499,2026-01-01,gym,0.85
U002500,2026-01-01,gym,0.75
U002501,2026-01-01,mobile,0.85
U002502,2026-01-01,music,0.75
U002503,2026-01-01,insurance,0.75
U002504,2026-01-01,streaming,0.85
U002505,2026-01-01,none,0.9
U002506,2026-01-01,cloud,0.85
U002507,2026-01-01,none,0.7000000000000001
U002508,2026-01-01,none,0.9
U002509,2026-01-01,gym,0.75
U002510,2026-01-01,cloud,0.85
U002511,2026-01-01,music,0.85
U002512,2026-01-01,software,0.85
U002513,2026-01-01,mobile,0.85
U002514,2026-01-01,gym,0.85
U002515,2026-01-01,gym,0.85
U002516,2026-01-01,software,0.85
U002517,2026-01-01,mobile,0.85
U002518,2026-01-01,none,0.9
U002519,2026-01-01,streaming,0.75
U002520,2026-01-01,insurance,0.85
U002521,2026-01-01,gym,0.7000000000000001
U002522,2026-01-01,music,0.85
U002523,2026-01-01,mobile,0.85
U002524,2026-01-01,streaming,0.75
U002525,2026-01-01,mobile,0.85
U002526,2026-01-01,insurance,0.7000000000000001
U002527,2026-01-01,software,0.85
U002528,2026-01-01,gym,0.85
U002529,2026-01-01,mobile,0.85
U002530,2026-01-01,none,0.8
U002531,2026-01-01,insurance,0.7000000000000001
U002532,2026-01-01,software,0.75
U002533,2026-01-01,none,0.6000000000000001
U002534,2026-01-01,mobile,0.85
U002535,2026-01-01,cloud,0.85
U002536,2026-01-01,gym,0.7000000000000001
U002537,2026-01-01,mobile,0.7000000000000001
U002538,2026-01-01,cloud,0.85
U002539,2026-01-01,none,0.9
U002540,2026-01-01,streaming,0.85
U002541,2026-01-01,insurance,0.85
U002542,2026-01-01,cloud,0.75
U002543,2026-01-01,music,0.85
U002544,2026-01-01,mobile,0.85
U002545,2026-01-01,none,0.9
U002546,2026-01-01,gym,0.85
U002547,2026-01-01,none,0.9
U002548,2026-01-01,software,0.85
U002549,2026-01-01,cloud,0.85
U002550,2026-01-01,mobile,0.75
U002551,2026-01-01,streaming,0.85
U002552,2026-01-01,cloud,0.85
U002553,2026-01-01,software,0.85
U002554,2026-01-01,software,0.75
U002555,2026-01-01,software,0.6000000000000001
U002556,2026-01-01,gym,0.85
U002557,2026-01-01,cloud,0.85
U002558,2026-01-01,cloud,0.85
U002559,2026-01-01,mobile,0.85
U002560,2026-01-01,cloud,0.85
U002561,2026-01-01,music,0.85
U002562,2026-01-01,software,0.85
U002563,2026-01-01,music,0.85
U002564,2026-01-01,none,0.9
U002565,2026-01-01,cloud,0.85
U002566,2026-01-01,cloud,0.85
U002567,2026-01-01,gym,0.85
U002568,2026-01-01,cloud,0.8
U002569,2026-01-01,streaming,0.75
U002570,2026-01-01,mobile,0.85
U002571,2026-01-01,cloud,0.85
U002572,2026-01-01,software,0.75
U002573,2026-01-01,gym,0.85
U002574,2026-01-01,none,0.9
U002575,2026-01-01,none,0.9
U002576,2026-01-01,software,0.7000000000000001
U002577,2026-01-01,mobile,0.7000000000000001
U002578,2026-01-01,insurance,0.75
U002579,2026-01-01,music,0.85
U002580,2026-01-01,software,0.7000000000000001
U002581,2026-01-01,cloud,0.85
U002582,2026-01-01,gym,0.75
U002583,2026-01-01,cloud,0.85
U002584,2026-01-01,cloud,0.85
U002585,2026-01-01,none,0.6000000000000001
U002586,2026-01-01,gym,0.85
U002587,2026-01-01,none,0.7000000000000001
U002588,2026-01-01,cloud,0.85
U002589,2026-01-01,streaming,0.75
U002590,2026-01-01,mobile,0.85
U002591,2026-01-01,gym,0.9
U002592,2026-01-01,streaming,0.85
U002593,2026-01-01,none,0.9
U002594,2026-01-01,music,0.85
U002595,2026-01-01,mobile,0.75
U002596,2026-01-01,gym,0.75
U002597,2026-01-01,software,0.75
U002598,2026-01-01,gym,0.75
U002599,2026-01-01,software,0.85
U002600,2026-01-01,cloud,0.75
U002601,2026-01-01,gym,0.85
U002602,2026-01-01,software,0.85
U002603,2026-01-01,gym,0.75
U002604,2026-01-01,gym,0.85
U002605,2026-01-01,mobile,0.75
U002606,2026-01-01,gym,0.85
U002607,2026-01-01,none,0.9
U002608,2026-01-01,none,0.9
U002609,2026-01-01,streaming,0.85
U002610,2026-01-01,music,0.75
U002611,2026-01-01,mobile,0.85
U002612,2026-01-01,cloud,0.85
U002613,2026-01-01,music,0.9
U002614,2026-01-01,gym,0.85
U002615,2026-01-01,cloud,0.75
U002616,2026-01-01,software,0.7000000000000001
U002617,2026-01-01,gym,0.85
U002618,2026-01-01,mobile,0.85
U002619,2026-01-01,gym,0.85
U002620,2026-01-01,none,0.9
U002621,2026-01-01,software,0.85
U002622,2026-01-01,insurance,0.75
U002623,2026-01-01,software,0.85
U002624,2026-01-01,gym,0.85
U002625,2026-01-01,mobile,0.85
U002626,2026-01-01,insurance,0.85
U002627,2026-01-01,streaming,0.75
U002628,2026-01-01,software,0.85
U002629,2026-01-01,music,0.85
U002630,2026-01-01,streaming,0.85
U002631,2026-01-01,streaming,0.85
U002632,2026-01-01,music,0.85
U002633,2026-01-01,gym,0.7000000000000001
U002634,2026-01-01,mobile,0.85
U002635,2026-01-01,insurance,0.85
U002636,2026-01-01,software,0.85
U002637,2026-01-01,software,0.7000000000000001
U002638,2026-01-01,gym,0.75
U002639,2026-01-01,mobile,0.85
U002640,2026-01-01,insurance,0.9
U002641,2026-01-01,mobile,0.85
U002642,2026-01-01,mobile,0.7000000000000001
U002643,2026-01-01,music,0.85
U002644,2026-01-01,gym,0.75
U002645,2026-01-01,gym,0.85
U002646,2026-01-01,cloud,0.75
U002647,2026-01-01,streaming,0.85
U002648,2026-01-01,software,0.75
U002649,2026-01-01,mobile,0.85
U002650,2026-01-01,none,0.9
U002651,2026-01-01,none,0.7000000000000001
U002652,2026-01-01,none,0.9
U002653,2026-01-01,streaming,0.75
U002654,2026-01-01,insurance,0.85
U002655,2026-01-01,music,0.7000000000000001
U002656,2026-01-01,none,0.9
U002657,2026-01-01,gym,0.75
U002658,2026-01-01,none,0.8
U002659,2026-01-01,none,0.9
U002660,2026-01-01,mobile,0.85
U002661,2026-01-01,mobile,0.75
U002662,2026-01-01,mobile,0.7000000000000001
U002663,2026-01-01,mobile,0.75
U002664,2026-01-01,gym,0.8
U002665,2026-01-01,gym,0.7000000000000001
U002666,2026-01-01,music,0.85
U002667,2026-01-01,insurance,0.85
U002668,2026-01-01,cloud,0.9
U002669,2026-01-01,cloud,0.9
U002670,2026-01-01,gym,0.85
U002671,2026-01-01,gym,0.75
U002672,2026-01-01,insurance,0.85
U002673,2026-01-01,cloud,0.85
U002674,2026-01-01,none,0.9
U002675,2026-01-01,gym,0.85
U002676,2026-01-01,insurance,0.9
U002677,2026-01-01,software,0.85
U002678,2026-01-01,cloud,0.85
U002679,2026-01-01,streaming,0.7000000000000001
U002680,2026-01-01,insurance,0.85
U002681,2026-01-01,music,0.85
U002682,2026-01-01,music,0.85
U002683,2026-01-01,music,0.7000000000000001
U002684,2026-01-01,cloud,0.85
U002685,2026-01-01,music,0.85
U002686,2026-01-01,streaming,0.85
U002687,2026-01-01,none,0.9
U002688,2026-01-01,cloud,0.75
U002689,2026-01-01,software,0.85
U002690,2026-01-01,software,0.85
U002691,2026-01-01,insurance,0.85
U002692,2026-01-01,gym,0.7000000000000001
U002693,2026-01-01,cloud,0.7000000000000001
U002694,2026-01-01,mobile,0.85
U002695,2026-01-01,mobile,0.85
U002696,2026-01-01,cloud,0.85
U002697,2026-01-01,none,0.9
U002698,2026-01-01,insurance,0.7000000000000001
U002699,2026-01-01,insurance,0.75
U002700,2026-01-01,mobile,0.85
U002701,2026-01-01,music,0.85
U002702,2026-01-01,cloud,0.85
U002703,2026-01-01,mobile,0.85
U002704,2026-01-01,mobile,0.85
U002705,2026-01-01,insurance,0.85
U002706,2026-01-01,insurance,0.85
U002707,2026-01-01,streaming,0.85
U002708,2026-01-01,none,0.9
U002709,2026-01-01,none,0.9
U002710,2026-01-01,gym,0.7000000000000001
U002711,2026-01-01,mobile,0.85
U002712,2026-01-01,cloud,0.85
U002713,2026-01-01,streaming,0.85
U002714,2026-01-01,streaming,0.75
U002715,2026-01-01,mobile,0.85
U002716,2026-01-01,mobile,0.75
U002717,2026-01-01,cloud,0.85
U002718,2026-01-01,cloud,0.7000000000000001
U002719,2026-01-01,cloud,0.9
U002720,2026-01-01,cloud,0.7000000000000001
U002721,2026-01-01,music,0.85
U002722,2026-01-01,gym,0.85
U002723,2026-01-01,insurance,0.85
U002724,2026-01-01,insurance,0.75
U002725,2026-01-01,insurance,0.85
U002726,2026-01-01,music,0.85
U002727,2026-01-01,none,0.9
U002728,2026-01-01,cloud,0.85
U002729,2026-01-01,mobile,0.85
U002730,2026-01-01,music,0.75
U002731,2026-01-01,software,0.85
U002732,2026-01-01,cloud,0.85
U002733,2026-01-01,none,0.9
U002734,2026-01-01,music,0.85
U002735,2026-01-01,insurance,0.85
U002736,2026-01-01,streaming,0.85
U002737,2026-01-01,gym,0.85
U002738,2026-01-01,software,0.85
U002739,2026-01-01,cloud,0.85
U002740,2026-01-01,cloud,0.85
U002741,2026-01-01,music,0.75
U002742,2026-01-01,music,0.85
U002743,2026-01-01,cloud,0.75
U002744,2026-01-01,gym,0.7000000000000001
U002745,2026-01-01,music,0.85
U002746,2026-01-01,gym,0.85
U002747,2026-01-01,insurance,0.85
U002748,2026-01-01,gym,0.85
U002749,2026-01-01,insurance,0.85
U002750,2026-01-01,streaming,0.85
U002751,2026-01-01,none,0.9
U002752,2026-01-01,cloud,0.7000000000000001
U002753,2026-01-01,insurance,0.75
U002754,2026-01-01,none,0.9
U002755,2026-01-01,mobile,0.85
U002756,2026-01-01,software,0.85
U002757,2026-01-01,software,0.7000000000000001
U002758,2026-01-01,mobile,0.75
U002759,2026-01-01,none,0.9
U002760,2026-01-01,software,0.75
U002761,2026-01-01,insurance,0.85
U002762,2026-01-01,software,0.7000000000000001
U002763,2026-01-01,insurance,0.85
U002764,2026-01-01,none,0.9
U002765,2026-01-01,insurance,0.85
U002766,2026-01-01,gym,0.75
U002767,2026-01-01,mobile,0.85
U002768,2026-01-01,none,0.9
U002769,2026-01-01,none,0.9
U002770,2026-01-01,gym,0.75
U002771,2026-01-01,none,0.9
U002772,2026-01-01,music,0.85
U002773,2026-01-01,mobile,0.85
U002774,2026-01-01,streaming,0.85
U002775,2026-01-01,streaming,0.85
U002776,2026-01-01,insurance,0.9
U002777,2026-01-01,streaming,0.85
U002778,2026-01-01,cloud,0.85
U002779,2026-01-01,software,0.85
U002780,2026-01-01,cloud,0.85
U002781,2026-01-01,mobile,0.85
U002782,2026-01-01,insurance,0.7000000000000001
U002783,2026-01-01,insurance,0.85
U002784,2026-01-01,streaming,0.85
U002785,2026-01-01,gym,0.7000000000000001
U002786,2026-01-01,cloud,0.85
U002787,2026-01-01,none,0.9
U002788,2026-01-01,music,0.85
U002789,2026-01-01,cloud,0.85
U002790,2026-01-01,streaming,0.85
U002791,2026-01-01,mobile,0.85
U002792,2026-01-01,insurance,0.9
U002793,2026-01-01,gym,0.75
U002794,2026-01-01,insurance,0.85
U002795,2026-01-01,streaming,0.85
U002796,2026-01-01,software,0.85
U002797,2026-01-01,software,0.85
U002798,2026-01-01,mobile,0.85
U002799,2026-01-01,insurance,0.85
U002800,2026-01-01,mobile,0.85
U002801,2026-01-01,mobile,0.85
U002802,2026-01-01,mobile,0.75
U002803,2026-01-01,cloud,0.85
U002804,2026-01-01,streaming,0.85
U002805,2026-01-01,software,0.7000000000000001
U002806,2026-01-01,gym,0.75
U002807,2026-01-01,none,0.85
U002808,2026-01-01,none,0.9
U002809,2026-01-01,mobile,0.85
U002810,2026-01-01,cloud,0.75
U002811,2026-01-01,gym,0.7000000000000001
U002812,2026-01-01,software,0.85
U002813,2026-01-01,insurance,0.85
U002814,2026-01-01,none,0.9
U002815,2026-01-01,cloud,0.85
U002816,2026-01-01,gym,0.75
U002817,2026-01-01,gym,0.85
U002818,2026-01-01,cloud,0.7000000000000001
U002819,2026-01-01,gym,0.75
U002820,2026-01-01,gym,0.75
U002821,2026-01-01,software,0.75
U002822,2026-01-01,software,0.75
U002823,2026-01-01,gym,0.85
U002824,2026-01-01,cloud,0.7000000000000001
U002825,2026-01-01,software,0.85
U002826,2026-01-01,gym,0.9
U002827,2026-01-01,none,0.9
U002828,2026-01-01,insurance,0.85
U002829,2026-01-01,cloud,0.85
U002830,2026-01-01,streaming,0.85
U002831,2026-01-01,cloud,0.85
U002832,2026-01-01,insurance,0.85
U002833,2026-01-01,music,0.75
U002834,2026-01-01,software,0.85
U002835,2026-01-01,music,0.75
U002836,2026-01-01,streaming,0.85
U002837,2026-01-01,software,0.85
U002838,2026-01-01,gym,0.85
U002839,2026-01-01,cloud,0.85
U002840,2026-01-01,cloud,0.85
U002841,2026-01-01,gym,0.85
